id,name,online_order,book_table,rating,votes,location,rest_type,dish_liked,cuisines,approx_cost,type
47758,Hunan King's,Yes,No,2.9,123,Sahakara Nagar,Casual Dining,"Satay Kai, Fish, Vegetable Noodles","Chinese, Thai, Momos",800.00,Delivery
47760,Food Lounge,Yes,No,3.1,52,Yeshwantpur,Quick Bites,NA,North Indian,400.00,Delivery
47762,Zam Zam Kabab House,Yes,No,3.4,90,Yeshwantpur,Quick Bites,"Biryani, Rumali Roti, Chicken Noodle","North Indian, Chinese",300.00,Delivery
47764,Samskruthi Grand,Yes,No,3.7,67,Jalahalli,Quick Bites,NA,"South Indian, Chinese, North Indian",350.00,Delivery
47766,Parijatha Fish Land,Yes,No,3.5,8,Jalahalli,Casual Dining,NA,Seafood,400.00,Delivery
47768,Casino Hotel,Yes,No,3.9,345,New BEL Road,Casual Dining,"Chicken Grill, Butter Naan, Paratha, Shawarma Roll, Biryani, Butter Chicken, Tandoori Chicken","North Indian, Chinese",500.00,Delivery
47769,D-Zaprino,Yes,No,4,449,Sanjay Nagar,"Takeaway, Delivery","Burgers, French Fries, Big Daddy Burger, Maggi, Sweet Corn Pizza, Omelette, Sandwich","Fast Food, Pizza",400.00,Delivery
47772,Lassi Shop,Yes,No,3.8,76,Sahakara Nagar,"Beverage Shop, Quick Bites","Lassi, Faluda, Kulfi","Beverages, Juices, Ice Cream, Fast Food",100.00,Delivery
47774,New Punjabi Pure Veg Restaurant,Yes,No,3.4,223,Yeshwantpur,Quick Bites,NA,"South Indian, North Indian",400.00,Delivery
47775,Chinese Corner and Bengali Mess,Yes,No,3.5,28,Sanjay Nagar,Mess,NA,"Chinese, Bengali",300.00,Delivery
47777,Eat & Drink,Yes,No,3.5,15,New BEL Road,"Quick Bites, Beverage Shop",NA,"Fast Food, Chinese, Beverages",300.00,Delivery
47778,PRS Indian Food Restaurant,Yes,No,2.9,49,Yeshwantpur,Quick Bites,NA,"Chinese, North Indian, South Indian",200.00,Delivery
47779,Sagar Kabab Corner,Yes,No,3.2,38,Yeshwantpur,Quick Bites,NA,"North Indian, Chinese, Biryani",350.00,Delivery
47781,Wow Momo,Yes,No,3.7,46,New BEL Road,Quick Bites,NA,"Tibetan, Momos",400.00,Delivery
47782,Pizza Hut,Yes,No,3.6,436,New BEL Road,Casual Dining,"Pasta, Garlic Bread, Wedges, Veg Supreme Pizza, Pane Pizza, Masala Lemonade, Salads","Pizza, Fast Food",750.00,Delivery
47783,KFC,Yes,No,3.9,581,New BEL Road,Quick Bites,"Burgers, Chicken Grill, Chicken Popcorn, Hot Wings","Burger, Fast Food",400.00,Delivery
47784,New Punjabi Pure Veg Restaurant,Yes,No,3.1,151,Sahakara Nagar,Quick Bites,NA,"North Indian, Chinese",450.00,Delivery
47785,Biriyani Hub,Yes,No,3,30,New BEL Road,Delivery,NA,"Fast Food, Biryani, Seafood, South Indian",400.00,Delivery
47787,The Momo Farm,Yes,No,3.7,25,Jalahalli,Quick Bites,NA,"Chinese, Tibetan",300.00,Delivery
47788,Calicut Restaurant,Yes,No,3.9,173,Yeshwantpur,Casual Dining,"Appam, Fried Fish, Paratha, Vegetable Stew, Chicken Biryani, Chicken Curry, Sea Food","Kerala, South Indian, North Indian, Chinese",450.00,Delivery
47789,The Belgian Waffle Co.,Yes,No,3.7,15,Sahakara Nagar,Dessert Parlor,NA,"Desserts, Beverages",350.00,Delivery
47790,Cream Stone,Yes,No,4.1,250,New BEL Road,Dessert Parlor,"Chocolava, Nutella Brownie, Ferrero Rocher, Hot Chocolate Fudge","Desserts, Ice Cream, Beverages",500.00,Delivery
47791,Shri Udupi Cafe,Yes,No,3.9,31,New BEL Road,Quick Bites,NA,"South Indian, North Indian, Mughlai, Chinese, Street Food, Beverages",300.00,Delivery
47792,Lazeez Biryani,Yes,No,4,50,New BEL Road,Quick Bites,NA,"North Indian, Chinese, Mughlai, Hyderabadi",400.00,Delivery
47793,Chicken County,Yes,No,3.2,192,New BEL Road,Quick Bites,"Tandoori Chicken, Rolls, Punjabi Chicken, Hyderabadi Biryani, Butter Chicken","Chinese, North Indian",400.00,NA
47795,Firangi Bake,Yes,No,3.9,76,Sahakara Nagar,Delivery,Paratha,"Mexican, Italian",600.00,Delivery
47796,The Druid Garden,Yes,Yes,4.3,3077,Sahakara Nagar,"Microbrewery, Casual Dining","Beer, Crab Ravioli, Cocktails, Donne Biryani, Chicken Tacos, Tiramisu, Seafood Ravioli","Asian, Continental, European, North Indian, Mediterranean",1700.00,NA
47798,Ovenstory Pizza,Yes,No,4,120,Sahakara Nagar,Delivery,Pizza,Pizza,800.00,Delivery
47800,Navab's,Yes,No,4,21,New BEL Road,Delivery,NA,"North Indian, Mughlai, Chinese",600.00,Delivery
47801,KHOPCHA,Yes,No,4,154,Sahakara Nagar,Takeaway,"Veggie Roll, Noodles, Prawn Rolls, Manchurian, Chicken Roll","Fast Food, Rolls, Kebab",200.00,Delivery
47804,Biriyani House,Yes,Yes,3.8,258,Sahakara Nagar,Casual Dining,"Butter Chicken, Basmati Rice, Chicken Biryani, Hyderabadi Biryani","Andhra, Biryani, North Indian, Chinese",600.00,Delivery
47805,Shanthi Sagar,Yes,No,3.9,111,New BEL Road,Quick Bites,"Vada, Coffee, Vegetable Biryani, Idli, Cheese Masala Dosa, Chole Bhature","South Indian, Chinese, North Indian",300.00,Delivery
47809,Polar Bear,Yes,No,4.1,322,New BEL Road,Dessert Parlor,"Sandwiches, Spinach Corn Sandwich, Tiramisu, Brownie, Burgers, Chocolava, Banana Split","Desserts, Ice Cream, Beverages, Sandwich",400.00,Delivery
47813,New Prashanth Hotel,Yes,No,3.1,40,New BEL Road,Casual Dining,NA,"South Indian, Biryani, Chinese, North Indian",750.00,Delivery
47818,Oyalo,Yes,No,3.4,16,Jalahalli,Quick Bites,NA,Pizza,300.00,Delivery
47819,Fresh Veg,Yes,No,2.7,94,New BEL Road,Quick Bites,"Chaat, Lassi, Tawa Pulav, Potato Twister, Dal Makhani, Chole Bhature, Rajma","Street Food, North Indian",300.00,Delivery
47822,Aditya Delights,Yes,No,3.7,59,New BEL Road,Quick Bites,NA,"Chinese, North Indian, Mangalorean",300.00,Delivery
47823,Kaifu,Yes,No,4.2,421,New BEL Road,Casual Dining,"Momos, Dumplings, Prawn, Chicken Soup, Dragon Rolls, Kung Pao Chicken, Manchow Soup","Chinese, Asian",700.00,Delivery
47824,Casamia,Yes,No,3.7,24,Yeshwantpur,Quick Bites,NA,"Andhra, Kerala, South Indian",400.00,Delivery
47827,The Hundred Food Journey,Yes,Yes,3.8,46,New BEL Road,Casual Dining,NA,"Continental, Italian",1100.00,Delivery
47828,New Shanthi Sagar,Yes,No,3.2,158,Sahakara Nagar,Casual Dining,"Masala Dosa, Coffee, Idli, Vada, Onion Dosa, Roti, Kulcha","South Indian, North Indian, Chinese",400.00,Delivery
47829,Rotti Mane,Yes,No,3.5,27,Sanjay Nagar,Quick Bites,NA,South Indian,200.00,Delivery
47830,Five Star Chicken,Yes,No,3,53,Sahakara Nagar,Quick Bites,NA,"Fast Food, Burger",300.00,Delivery
47832,Chetty's Coffee,Yes,No,3.9,267,New BEL Road,Quick Bites,"Filter Coffee, Vada, Chai, Caramel Coffee, Masala Dosa, Kesari Bath, Veg Dosa",South Indian,200.00,Delivery
47833,Malgudi Natti Style Hotel,Yes,No,3.6,13,Sahakara Nagar,Quick Bites,NA,South Indian,400.00,Delivery
47834,New Curries & Spice Restaurant,Yes,No,2.9,7,New BEL Road,Quick Bites,NA,South Indian,200.00,Delivery
47835,Royal Garden Restaurant,Yes,No,3.6,12,Hebbal,Casual Dining,NA,"North Indian, Chinese",700.00,Delivery
47837,Mad Over Fries,Yes,No,3.4,43,New BEL Road,Quick Bites,"Tandoori Fries, Pizza Fries","Fast Food, Beverages",350.00,Delivery
47838,Burger Man,Yes,No,3.4,19,Yeshwantpur,Quick Bites,NA,"Burger, Fast Food",300.00,Delivery
47840,Bharath Restaurant,Yes,No,3.1,37,Jalahalli,Casual Dining,NA,"North Indian, Chinese",450.00,Delivery
47846,Saha Chowmein,Yes,No,3.9,162,Sahakara Nagar,Casual Dining,"Manchow Soup, Spring Roll, Saha Chowmein, Sandwiches, Tandoori Chicken, Roti","North Indian, Chinese",700.00,Delivery
47849,Goli Vada Pav No. 1,Yes,No,3.7,38,New BEL Road,Quick Bites,NA,Street Food,200.00,Delivery
47852,Hotel Taj Delight,Yes,No,3.3,19,New BEL Road,Casual Dining,NA,"North Indian, Biryani, Arabian",600.00,Delivery
47854,SKS Veg Corner,Yes,No,3.4,43,Sahakara Nagar,Quick Bites,NA,South Indian,300.00,Delivery
47857,The Purple Pan,Yes,No,3.5,15,New BEL Road,Quick Bites,NA,"North Indian, Chinese",550.00,Delivery
47861,Kanti Sweets,Yes,No,4,159,Sahakara Nagar,"Sweet Shop, Quick Bites","Chaat, Paratha, Badam Milk, Gulab Jamun, Masala Poori, Sev Puri","Mithai, Street Food",400.00,Delivery
47862,South Spicy Bites Express,Yes,No,3.8,30,Sahakara Nagar,Quick Bites,NA,"Seafood, Chinese, South Indian",400.00,Delivery
47863,Cream Chemistry,Yes,No,3.9,92,Sahakara Nagar,Dessert Parlor,Decor,"Ice Cream, Desserts",500.00,Delivery
47865,Smoke - The Sizzler House,Yes,Yes,4.2,680,New BEL Road,Casual Dining,"Steak, Pizza, Burgers, Pasta, Fish, Wedges, Onion Rings","Continental, Italian",800.00,NA
47868,Ibaco,Yes,No,3.9,81,New BEL Road,Dessert Parlor,Icecream Cake,Desserts,300.00,Delivery
47869,Jashn Hyderabadi Bawarchi,Yes,No,2.9,140,New BEL Road,Casual Dining,"Lemon Chicken, Hyderabadi Biryani","Hyderabadi, North Indian, Chinese, Biryani",650.00,Delivery
47872,KA 12 - Flavour Of Coorg,Yes,No,4,105,New BEL Road,Quick Bites,"Chicken Curry, Akki Rottis, Pork Curry, Chilli Pork, Roti, Neer Dosa",South Indian,300.00,Delivery
47875,A2B - Adyar Ananda Bhavan,Yes,No,3,50,New BEL Road,Casual Dining,Pongal,"South Indian, North Indian, Chinese, Street Food, Fast Food",400.00,Delivery
47877,Flavours Inn,Yes,No,3.7,59,New BEL Road,Quick Bites,"Sea Food, Malabar Fish Curry","Kerala, North Indian, Chinese",500.00,Delivery
47879,Pizza Stop,Yes,No,3.1,75,New BEL Road,Quick Bites,"Pizza, Masala Garlic Bread, Nachos","Pizza, Italian",600.00,NA
47887,Andhra Spice Mess,Yes,No,3.4,9,New BEL Road,Quick Bites,NA,"Andhra, Biryani, North Indian, Chinese",250.00,Delivery
47890,Havelli - Chairman's Resort,Yes,Yes,3.5,137,Sahakara Nagar,"Casual Dining, Bar",Biryani,"North Indian, Continental, Chinese, Seafood",1250.00,Delivery
47895,Ujwal Restaurant,Yes,No,3.9,149,Sanjay Nagar,"Bar, Casual Dining","Sea Food, Murgh Ghee Roast, Tender Coconut Chicken, Fish, Neer Dosa, Lemon Chicken, Beer","Seafood, North Indian, Chinese",600.00,Delivery
47897,Kolkata Kati Roll,Yes,No,3.4,14,Sahakara Nagar,Quick Bites,NA,Rolls,150.00,Delivery
47899,Kolkata Famous Kati Rolls,Yes,No,3.8,79,Hebbal,Quick Bites,NA,"Fast Food, Rolls",200.00,Delivery
47902,Baskin Robbins,Yes,No,3.6,34,New BEL Road,Dessert Parlor,NA,"Ice Cream, Desserts",250.00,Delivery
47904,Yumjar,Yes,No,3.4,9,Sahakara Nagar,"Takeaway, Delivery",NA,"Fast Food, Beverages, Desserts",300.00,Delivery
47905,Tandoori Delight,Yes,No,3,46,New BEL Road,Quick Bites,NA,"North Indian, Chinese",300.00,Delivery
47910,Rabbit Paradise,Yes,No,3.3,4,Sahakara Nagar,"Takeaway, Delivery",NA,Andhra,350.00,Delivery
47912,B1,Yes,Yes,3.9,123,New BEL Road,Pub,Beer,"Continental, Burger, Italian, Pizza, North Indian, Salad",1100.00,Delivery
47916,Chef Kitchen,Yes,No,3.7,19,New BEL Road,Quick Bites,NA,"North Indian, Biryani, Charcoal Chicken",200.00,Delivery
47918,Big Straw Blast,Yes,No,3.5,6,Sahakara Nagar,Beverage Shop,NA,Beverages,150.00,Delivery
47919,The Rich Crust,Yes,No,3.8,43,Sahakara Nagar,Cafe,NA,"Cafe, European, Continental",600.00,Delivery
47920,Nandhana Palace,No,No,4.2,1282,New BEL Road,Casual Dining,"Mutton Nalli, Andhra Meal, Bamboo Chicken, Chicken Boneless Biryani, Vada, Chicken Kebab, Mutton Biryani","Andhra, Biryani, North Indian, Chinese",800.00,Delivery
47924,Sholay - The Barbeque,Yes,Yes,3.5,45,New BEL Road,Casual Dining,NA,"North Indian, BBQ",1200.00,Delivery
47926,Cubbonpete Donne Biryani,Yes,No,3.9,92,Sahakara Nagar,Quick Bites,"Chicken Kebab, Mutton Biryani","South Indian, Biryani",300.00,NA
47929,The London Shakes,Yes,No,3.8,44,Sahakara Nagar,"Beverage Shop, Quick Bites",NA,"Beverages, Fast Food",400.00,Delivery
47932,Rigan Hyderabadi Bawarchi,Yes,No,3.6,133,New BEL Road,Casual Dining,"Butter Chicken, Shawarma, Chicken Biryani, Vegetable Biryani, Babycorn Manchurian, Dum Biryani, Noodles","Biryani, North Indian, Chinese",700.00,Delivery
47934,Sangeeta Restaurant,Yes,No,3.6,91,Sahakara Nagar,Quick Bites,NA,"Street Food, Chinese",300.00,Delivery
47935,Delight Fast Food & Restaurant,Yes,No,2.8,36,Yeshwantpur,Casual Dining,NA,"North Indian, Chinese",550.00,Delivery
47937,Shree Mahalakshmi Sweets,Yes,No,3.6,34,Sahakara Nagar,Takeaway,"Samosa, Badam Milk","Mithai, Street Food",100.00,Delivery
47938,Anda Special-Pav Bhaji,Yes,No,3.4,8,Yeshwantpur,Quick Bites,NA,Fast Food,200.00,Delivery
47939,Just@99,Yes,No,3.1,7,New BEL Road,Quick Bites,NA,"Chinese, South Indian, North Indian",300.00,Delivery
47941,Have More,No,Yes,3.9,510,New BEL Road,Casual Dining,"Tawa Chicken, Mango Lassi, Paratha, Seekh Kebab, Butter Chicken, Dahi Bhalle, Makkai Roti",North Indian,700.00,Delivery
47943,Snow Lion Tibet Kitchen,No,No,3.9,263,New BEL Road,Quick Bites,"Momos, Thukpa, Noodles, Honey Chilli Potatoes, Clear Soup, Chicken Noodle, Crispy Noodle","Tibetan, Asian, Thai, Chinese, Momos",400.00,Delivery
47948,Brahmins Food Corner,Yes,No,3.7,95,Jalahalli,Quick Bites,Friendly Staff,"South Indian, North Indian, Chinese",400.00,Delivery
47950,Subway,No,No,3.7,167,New BEL Road,Quick Bites,"Sandwich, Chicken Ham, Sandwiches, Chicken Tikka","Healthy Food, Sandwich, Salad",500.00,Delivery
47951,Prashant Naati Corner,No,No,4,95,New BEL Road,Quick Bites,"Donne Biryani, Mutton Chops, Chicken Fry, Chicken Biryani","South Indian, Biryani",400.00,Delivery
47953,Biryani Empire,Yes,No,3,8,New BEL Road,Quick Bites,NA,Biryani,400.00,Delivery
47954,Nandhini Deluxe,No,Yes,3.7,511,New BEL Road,Casual Dining,"Thali, Hyderabadi Biryani, Mutton Biryani, Andhra Meal",North Indian,600.00,Delivery
47957,Bikaner Sweets,Yes,No,3.7,63,Sahakara Nagar,Sweet Shop,"Chole Bhature, Panipuri, Pav Bhaji, Chaat","Mithai, Street Food",150.00,Delivery
47958,Lincoln Bistro,Yes,No,4.3,252,New BEL Road,Casual Dining,"Dumplings, Biryani, Pasta, Pizza, Taco Trio, Cheesecake, Chicken Wings","North Indian, Mughlai, Asian, Chinese",800.00,Delivery
47959,Cheta's Kitchen,Yes,No,3.9,78,Yelahanka,Quick Bites,"Appam, Fish Curry, Fish Fry, Pothichoru","Kerala, South Indian, Seafood",350.00,Delivery
47960,Natural Ice Cream,No,No,4.3,273,New BEL Road,Dessert Parlor,"Waffle Cone, Chocolate Icecreams, Tender Coconut Ice Cream, Coffee Walnut, Custard Apple","Ice Cream, Beverages",200.00,Delivery
47961,7th Heaven,No,No,3.6,17,New BEL Road,Bakery,NA,"Bakery, Desserts",300.00,Delivery
47965,Black Jack,No,No,3.7,318,New BEL Road,Bar,"Beer, Cocktails, Masala Peanuts","North Indian, Chinese",1400.00,Delivery
47966,Mexican Burrito,No,No,4,160,Sahakara Nagar,"Takeaway, Delivery","Chicken Quesadilla, Burrito Bowl, Rice Bowl, Nachos, California Burrito","Mexican, Fast Food",450.00,Delivery
47968,Gowdru Mane,No,No,3.6,26,New BEL Road,Quick Bites,NA,"Andhra, North Indian, Chinese",300.00,Delivery
47970,Toast And Salad,Yes,No,3.5,25,New BEL Road,Quick Bites,NA,Healthy Food,300.00,Delivery
47971,Bhukkad,Yes,No,3.3,6,New BEL Road,Quick Bites,NA,"North Indian, Mughlai",300.00,Delivery
47973,Rolls Kitchen,No,No,3.5,18,New BEL Road,Quick Bites,NA,"Fast Food, Rolls",250.00,Delivery
47974,Subhash Mess,No,No,3.7,23,New BEL Road,Mess,NA,North Indian,200.00,Delivery
47975,Cinnamon - Grills and Gourmet,No,No,3.6,10,New BEL Road,Quick Bites,NA,"Chinese, South Indian",400.00,Delivery
47978,Q3 Food Corner,No,No,0,0,New BEL Road,Casual Dining,NA,"South Indian, North Indian",500.00,Delivery
47980,Deepak Paratha Plaza,No,No,3.5,18,New BEL Road,Quick Bites,NA,"North Indian, Street Food",200.00,Delivery
47983,Jeet Punjabi Tadka,No,No,3.5,17,New BEL Road,Quick Bites,NA,"North Indian, South Indian",500.00,Delivery
47984,Little Bites,No,No,3.8,184,New BEL Road,Quick Bites,"Pasta, Sandwiches, Chicken Jumbo Burger, Burgers, Lime Soda Sweet, Sandwich, Fried Cheese",Fast Food,400.00,Delivery
47986,Wow! Sikkim Momo,No,No,3.2,18,New BEL Road,Quick Bites,NA,"Chinese, North Indian, Momos",150.00,Delivery
47988,S L N Paratha Center,No,No,3.3,14,New BEL Road,Quick Bites,NA,North Indian,200.00,Delivery
47989,Shivas Family Restaurant,No,No,3.4,8,New BEL Road,Casual Dining,NA,"North Indian, Chinese",550.00,Delivery
47990,NalaMaharaja,No,No,3.3,7,New BEL Road,Casual Dining,NA,North Indian,500.00,Delivery
47991,Sindhu Family Restaurant,No,No,3.2,4,New BEL Road,Casual Dining,NA,"North Indian, Chinese, Seafood",600.00,Delivery
47992,Lan Thai,No,No,4,66,New BEL Road,Casual Dining,Salads,Thai,800.00,Delivery
47993,Bihar Bhojanalaya,No,No,3.1,14,New BEL Road,Quick Bites,NA,"North Indian, Bihari",200.00,Delivery
47994,Ambarsaria,No,No,2.7,57,New BEL Road,Casual Dining,NA,North Indian,800.00,NA
47998,Udupi Tazza Thindi,No,No,3.2,7,New BEL Road,Quick Bites,NA,"South Indian, North Indian, Chinese",300.00,Delivery
47999,Aarti Paratha & Rolls Corner,Yes,No,3.6,15,New BEL Road,Quick Bites,NA,"North Indian, Fast Food",200.00,Delivery
48000,Durga Mess,No,No,3.6,33,New BEL Road,Mess,NA,North Indian,150.00,Delivery
48003,Ketty's Corner,No,No,3.3,4,New BEL Road,Quick Bites,NA,"Fast Food, Street Food, Beverages",200.00,Delivery
48005,D'7 Feast Resto Cafe,No,No,4.1,147,New BEL Road,Casual Dining,"Mocktails, Burgers, Fish, Butter Chicken Pizza, Peri Peri Chicken Wings, Pasta, Steak","Burger, Pizza, Continental",600.00,NA
48007,Koithio Kitchen,No,No,3.3,4,New BEL Road,Quick Bites,NA,"Chinese, Momos",600.00,Delivery
48008,Sweet Chariot,No,No,2.7,19,New BEL Road,Bakery,NA,"Bakery, Fast Food",500.00,Delivery
48009,Bengal Biriyani,No,No,2.9,28,New BEL Road,Quick Bites,NA,Biryani,150.00,Delivery
48010,Tasty Corner,No,No,3.6,13,New BEL Road,Quick Bites,NA,South Indian,200.00,Delivery
48011,Kolkata Famous Kati Roll,No,No,3.4,4,New BEL Road,Quick Bites,NA,Rolls,200.00,Delivery
48014,Hyderabadi Bawarchi Multi Cuisine Restaurant,No,No,3,100,Hebbal,Casual Dining,NA,"Biryani, North Indian, Chinese",600.00,Delivery
48017,Eatsaa,No,No,3.5,8,New BEL Road,Quick Bites,NA,Chinese,300.00,Delivery
48018,Biryani Treats,No,No,2.5,105,New BEL Road,Delivery,"Chicken, Pot Biryani, Mutton Biryani",Biryani,650.00,NA
48022,Qooked Restaurant,No,No,3.3,4,New BEL Road,Quick Bites,NA,"South Indian, Andhra, Chinese, North Indian",300.00,Delivery
48024,GET ur FIX @ Chote Miya,No,No,3.3,4,New BEL Road,Quick Bites,NA,Fast Food,300.00,Delivery
48027,Ice Magic,No,No,3.4,6,New BEL Road,Quick Bites,NA,"Ice Cream, Fast Food, Beverages, Burger, Desserts, Juices",250.00,Delivery
48028,Munch Box,No,No,0,0,New BEL Road,Quick Bites,NA,"North Indian, Fast Food, South Indian",400.00,Delivery
48029,Midnight Hunger Project,No,No,3.2,6,New BEL Road,Delivery,NA,"North Indian, South Indian, Chinese",300.00,Delivery
48030,Doner Bel,No,No,3.4,64,New BEL Road,Quick Bites,"Burgers, Doner Kebabs, Lamb Doner, Hummus Pita, Momos, Rolls, Chicken Doner","Turkish, Chinese",400.00,NA
48033,Shawarma & Kolkata Rolls,No,No,3.3,4,New BEL Road,Quick Bites,NA,"Rolls, Fast Food",100.00,Delivery
48034,Sunmart Ice Cream Parlour,No,No,0,0,New BEL Road,Dessert Parlor,NA,Ice Cream,100.00,Delivery
48035,Om Sai Ram Food Junction,No,No,3.7,39,Yeshwantpur,Quick Bites,NA,North Indian,200.00,Delivery
48043,Tasty Fast Food,No,No,3.2,4,New BEL Road,Quick Bites,NA,"North Indian, Chinese",250.00,Delivery
48048,Patville,No,No,3.1,9,New BEL Road,Dessert Parlor,NA,Desserts,300.00,Delivery
48052,Belly Doze,No,No,3.6,31,New BEL Road,"Takeaway, Delivery",NA,"North Indian, Mughlai, Chinese",600.00,Delivery
48056,Tripti Hotel & Restaurant,No,No,3.6,18,New BEL Road,Quick Bites,NA,"Biryani, South Indian, North Indian",200.00,Delivery
48057,Mayuri,No,No,2.5,79,New BEL Road,Casual Dining,Biryani,"Andhra, North Indian, Chinese",700.00,Delivery
48060,Food Feed Restaurant,No,No,3.7,29,New BEL Road,Casual Dining,NA,"Arabian, Chinese, Kerala, North Indian",750.00,Delivery
48064,Frosted Memories,No,No,4,34,Hebbal,Bakery,NA,Bakery,200.00,Delivery
48066,Royal Beans,No,No,3.8,16,Yeshwantpur,Delivery,NA,Desserts,400.00,Delivery
48067,The Higher Taste,No,No,3.3,6,Sanjay Nagar,Quick Bites,NA,"North Indian, Fast Food",350.00,Delivery
48070,Bonbonbite,No,No,3.5,10,Jalahalli,Bakery,NA,"Bakery, Desserts",450.00,Delivery
48072,Bengaluru Cafe,No,No,3.3,4,Sanjay Nagar,Quick Bites,NA,South Indian,150.00,Delivery
48076,Mr. Chef,Yes,No,3.2,119,New BEL Road,Casual Dining,NA,"North Indian, Chinese, Biryani",500.00,Delivery
48077,Om Meals & Paratha Junction,Yes,No,0,0,New BEL Road,Quick Bites,NA,North Indian,100.00,Delivery
48078,Mabra Family Restaurant,Yes,No,3.1,33,Sanjay Nagar,Quick Bites,NA,"North Indian, Chinese",450.00,Delivery
48079,Kuttanadu Family Restaurant,Yes,No,3.6,17,Jalahalli,Casual Dining,NA,"Seafood, South Indian",600.00,Delivery
48080,Kadamba Gardenia,No,No,3.6,74,Jalahalli,Casual Dining,"Set Dosa, Thali, Rava Masala Dosa","South Indian, Chinese, North Indian, Street Food",400.00,Delivery
48081,Atithi Satkar,No,No,3.7,91,Sanjay Nagar,Casual Dining,"Vada, Lime Soda, Thali, Masala Dosa","South Indian, North Indian, Fast Food, Chinese",400.00,Delivery
48082,Kolkata Refreshments,No,No,3,14,Sanjay Nagar,Quick Bites,NA,"Bengali, Fast Food",200.00,Delivery
48083,Samba Shake N Juice,No,No,3.5,11,Sanjay Nagar,Quick Bites,NA,"Fast Food, Juices",200.00,Delivery
48084,Sea Salt,No,No,3.7,18,Sahakara Nagar,Quick Bites,NA,"South Indian, Seafood",600.00,Delivery
48085,Hattke,No,No,3.5,27,Sahakara Nagar,Quick Bites,NA,"North Indian, South Indian",350.00,Delivery
48088,Midnight Hunger Solutions 24/7,No,No,3,10,Sanjay Nagar,Delivery,NA,"North Indian, Mughlai, Chinese",500.00,Delivery
48092,Star Food County,Yes,No,3.4,11,Sanjay Nagar,Kiosk,NA,Fast Food,300.00,Delivery
48095,Sketches,No,No,3.5,14,Sahakara Nagar,Quick Bites,NA,"South Indian, Fast Food",350.00,Delivery
48101,Lasagna,No,No,0,0,Sahakara Nagar,Quick Bites,NA,Italian,300.00,Delivery
48103,Terminus Tiffin Meal Service,No,No,0,0,North Bangalore,Delivery,NA,North Indian,200.00,Delivery
48104,Abzain Paradise,No,No,2.9,42,Sanjay Nagar,Quick Bites,NA,North Indian,300.00,Delivery
48105,Kusum Rolls,Yes,No,3.6,76,New BEL Road,Quick Bites,"Rolls, Paneer Roll, Chicken Egg Roll, Double Egg Roll",Street Food,300.00,Delivery
48106,Hyderabad Biryaani Palace,Yes,No,3,66,Sahakara Nagar,Quick Bites,Chicken Biryani,"North Indian, Chinese, Biryani",600.00,NA
48108,Kalkata Kati Roll,No,No,3.3,7,Sahakara Nagar,Quick Bites,NA,"Fast Food, Rolls",150.00,Delivery
48112,Amrita Nadia Sweets,Yes,No,3.2,4,Jalahalli,Sweet Shop,NA,Mithai,400.00,Delivery
48115,BOX8- Desi Meals,Yes,No,4.4,44,New BEL Road,"Takeaway, Delivery","Biryani, Chole, Paratha, Dal Makhani, Paneer Makhani, Butter Chicken","North Indian, Mughlai, Fast Food",500.00,Delivery
